,Unnamed: 0,id,campaign_disc_ele,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_first_activ,date_modif_prod,date_renewal,forecast_base_bill_ele,forecast_base_bill_year,forecast_bill_12m,forecast_cons,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,activity_apd,activity_ckf,activity_clu,activity_cwo,activity_fmw,activity_kkk,activity_kwu,activity_sfi,activity_wxe
3956,3956,ff7f71e750d01534a3642a6a8d5af524,,67172,0,0,2012-05-10,2016-05-10,,2013-11-05,2015-05-14,,,,,1248.89,0,0.0,15.97,0.147506,0.0,45.30837756,0,0.0,21.78,21.78,1,130.53,4,10.392,0,0,0,0,0,0,0,0,0
3957,3957,fe08527d43b6f817f6be323d96532866,,29937,0,12668,2013-01-29,2016-01-29,2013-01-29,2013-08-02,2015-02-05,295.98,295.98,1742.04,170.99,629.45,1725,0.0,147.74,0.1169099999999999,0.100572,40.606701,0,170.99,58.2,58.2,1,71.17,3,23.29,0,0,0,0,0,0,0,0,0
3958,3958,0f68e625dc82e39157a9d10bcd2abb71,,291058,0,42686,2010-06-02,2016-06-02,,2010-06-02,2015-06-23,,,,,4722.57,4162,0.0,17.71,0.1646369999999999,0.087381,44.31137796,0,467.85,15.08,15.08,1,379.57,6,10.35,1,0,0,0,0,0,0,0,0
3959,3959,67da380a0ef6fcebb641b360252555c9,,7660,0,634,2013-05-01,2016-05-01,,2013-05-01,2015-05-02,,,,,792.97,634,0.0,129.61,0.1169099999999999,0.100572,40.606701,0,64.01,31.41,31.41,1,93.93,3,17.320999999999998,0,0,0,0,0,0,0,0,0
3960,3960,4b021735096400d1bce0fdb7459cfb03,,49934,0,4157,2011-09-16,2017-01-11,,2015-12-16,2015-02-27,,,,,7292.1,4157,0.0,18.47,0.138273,0.0,44.31137796,0,593.58,32.11,32.11,1,687.83,4,13.15,0,0,0,0,0,0,0,0,0
3961,3961,6fbd793f1f510cead7c7398549945d95,,2562,0,0,2011-06-23,2016-07-23,,2014-07-23,2015-07-27,,,,,482.13,0,24.0,16.49,0.1830369999999999,0.0,45.80687796,0,0.0,27.18,27.18,1,45.8,5,10.392,0,0,0,0,0,0,0,0,0
3962,3962,55a6f49d475659af3fecacada3924864,,13744,0,852,2012-03-15,2016-03-15,2012-03-15,2012-03-15,2015-03-16,169.61,169.61,2070.81,126.6,1589.57,852,0.0,0.0,0.146694,0.0,44.31137796,0,126.6,28.45,28.45,1,163.56,4,13.85,0,0,1,0,0,0,0,0,0
3963,3963,84191ae857f6d673b8c5f33708af0841,,8188,16341,0,2012-07-20,2016-07-20,,2012-07-20,2015-07-22,,,,,1215.64,0,0.0,15.2,0.1457109999999999,0.0,44.31137796,1,0.0,21.11,21.11,3,139.9,4,15.0,0,0,0,0,0,0,0,0,0
3964,3964,afe3670367f9981ff57785a43981519d,,4476,0,21,2013-05-31,2016-05-31,2010-04-29,,2015-06-02,201.49,201.49,1563.13,1.99,457.46,21,0.0,144.01,0.115174,0.098837,40.606701,0,1.99,27.51,27.51,1,67.87,3,15.2,0,0,0,0,0,0,0,0,0
3965,3965,e5589f4f7d8ed74c47ddd700e1a4aec4,,43086,0,3192,2011-12-15,2016-12-15,,2014-11-17,2015-12-16,,,,,4364.29,3192,0.0,129.25,0.1165089999999999,0.101397,40.606701,0,330.52,1.38,1.38,1,566.64,4,32.0,0,0,0,0,0,0,1,0,0
3966,3966,2a963ac42cb74af8ef0df930ec772c0d,,897536,553593,38224,2012-05-29,2016-05-29,2012-05-29,2012-05-29,2015-06-02,0.0,0.0,3820.99,0.0,3319.12,0,0.0,26.11,0.148251,0.080123,44.44470996,1,0.0,0.12,0.12,2,-68.42,4,13.2,1,0,0,0,0,0,0,0,0
3967,3967,262c1dad6077b33452a3431f55fd05ca,,7141,0,1403,2010-03-17,2016-03-16,,2010-03-17,2015-03-17,,,,,637.85,1403,0.0,131.39,0.102772,0.093731,58.99595196,0,120.49,-0.31,-0.31,1,107.54,6,12.0,0,0,0,0,0,0,0,0,0
3968,3968,62b21303568495589c4aa00a362b8c13,,11960,0,840,2012-04-23,2016-04-23,,2012-04-23,2015-04-24,,,,,410.06,179,0.0,15.52,0.146694,0.0,44.31137796,0,26.45,27.12,27.12,1,46.02,4,13.15,0,0,0,0,0,0,0,0,0
3969,3969,5a4260dab2c8f97c38c0ec510c2b1f33,,3258,1497,0,2012-12-26,2016-12-26,,2015-11-01,2015-12-27,,,,,491.16,0,0.0,5.7,0.14346,0.0,45.80687796,1,0.0,17.76,17.76,2,51.56,3,11.4,0,0,0,0,0,0,0,0,0
3970,3970,c397afba8c47dbe8dae5767abeeb8b5a,,11335,0,995,2004-06-01,2016-06-01,,2004-06-01,2015-06-08,,,,,1200.08,995,0.0,131.39,0.115174,0.098837,40.606701,0,102.69,33.0,33.0,1,128.43,12,16.5,0,0,0,0,0,0,0,0,0
3971,3971,41b7424168798cbf65f3098a7c612f1c,,22760,0,1091,2012-09-27,2016-09-27,,2015-08-27,2015-09-28,,,,,2384.6,1091,0.0,0.0,0.1153599999999999,0.100243,40.606701,0,147.74,19.9,19.9,1,292.49,3,41.391000000000005,0,0,0,0,0,0,0,0,0
3972,3972,c1deca0797fdddfce6e57f5a4e6a3fcf,,75381,71651,6576,2013-06-03,2016-05-22,2009-12-01,2015-05-22,2014-12-19,1217.61,1217.61,12762.99,908.89,9830.24,6576,30.0,146.26,0.161936,0.1363359999999999,41.1052014,1,908.89,128.1,128.1,2,547.43,3,43.64,0,0,0,0,0,0,0,0,0
3973,3973,1f37f3cf3c7b18a309067d904ae0e776,,14910,0,0,2009-10-21,2016-10-10,,2013-10-10,2015-10-11,,,,,2193.64,0,0.0,0.0,0.142819,0.0,44.31137796,0,0.0,7.24,7.24,1,206.67,6,10.9,0,0,0,0,0,0,0,0,0
3974,3974,80e8fe095dca99e2320b3b672f99c0e0,,3404,0,0,2013-01-10,2017-01-10,,2013-01-10,2016-01-11,,,,,141.58,0,0.0,16.43,0.273963,0.0,59.26637796,0,0.0,207.96,207.96,1,74.56,3,13.856,0,0,0,0,0,0,0,0,0
3975,3975,21be1297afa84f08abc61161e5fb24aa,,102570,0,0,2013-03-08,2016-03-08,,2013-08-09,2015-03-09,,,,,3701.68,0,0.0,120.78,0.1128599999999999,0.096521,40.606701,0,0.0,20.59,20.59,1,485.2,3,15.2,0,0,0,0,0,1,0,0,0
3976,3976,12a80bcab0019f49d06080662e1b1881,,5047,0,0,2010-01-18,2017-01-18,,2015-11-18,2016-01-19,,,,,759.9,0,0.0,19.36,0.143227,0.0,44.31137796,0,0.0,25.92,25.92,1,80.35,6,10.35,0,0,0,0,0,0,0,0,0
3977,3977,fc7127b55f596ac1cac1e2c6dfc61eaa,,16519,8347,0,2009-01-14,2016-04-16,,2014-04-16,2015-04-17,,,,,2404.49,0,0.0,16.0,0.142065,0.0,44.31137796,1,0.0,27.14,27.14,2,207.63,7,13.2,0,0,0,0,0,0,0,0,0
3978,3978,c6d039d6d31194e3bb05d3900dbf29fa,,16935,0,2284,2009-09-14,2016-09-14,,2009-09-14,2015-09-15,,,,,397.13,499,0.0,16.91,0.165793,0.0885389999999999,44.31137796,0,67.23,12.82,12.82,1,31.56,6,13.2,0,0,0,0,0,0,0,0,0
3979,3979,67d98666d957154f626b5cd46dee7dd1,,56027,0,5155,2010-08-26,2016-05-19,,2015-05-19,,,,,,5406.24,5155,30.0,129.6,0.110314,0.093976,40.606701,0,488.41,23.79,23.79,1,-1089.63,5,34.64,0,0,0,0,0,0,0,0,0
3980,3980,86450a6028604c6116c374dab41b588e,,15608,0,0,2009-12-23,2016-12-23,,2015-11-01,2015-12-26,,,,,630.73,0,0.0,15.96,0.144038,0.0,45.80687796,0,0.0,21.58,21.58,1,52.2,6,13.856,0,0,0,0,0,0,0,0,0
3981,3981,2cee7caec2b6e066afab3ace4c5cbf1a,,12199,27427,0,2010-04-13,2016-04-13,,2010-04-13,2015-04-14,,,,,1835.74,0,0.0,18.42,0.146694,0.0,44.31137796,1,0.0,24.52,24.52,2,171.81,6,13.2,0,0,0,0,0,0,0,0,0
3982,3982,765ab6cb49520f401769d26e1e098c02,,108464,0,9486,2012-02-24,2016-02-23,,2012-02-24,2015-02-25,,,,,10788.78,9486,0.0,141.79,0.114008,0.097123,40.606701,0,932.39,-0.12,-0.12,1,720.46,4,29.7,0,0,0,0,0,0,0,0,0
3983,3983,442463eb32bd5d5ea796855416c5fcc2,,595,0,0,2009-11-23,2016-11-23,,2014-06-27,2015-11-24,,,,,89.84,0,0.0,18.23,0.146348,0.0,46.30537836,0,0.0,28.02,28.02,1,8.46,6,13.856,0,0,0,0,0,0,0,0,0
3984,3984,6ac5021004144dbe73c79776e8e9c062,,18230,0,0,2009-08-12,2016-08-12,,2009-08-12,2015-08-13,,,,,1533.89,0,0.0,63.71,0.142819,0.0,44.31137796,0,0.0,14.7,14.7,1,122.8,6,13.856,0,0,0,0,0,0,0,0,0
3985,3985,7a7c6654e319ad5e9399d8b89389abfd,,2503923,475413,313018,2010-04-12,2016-04-12,,2010-04-12,2015-04-13,,,,,7093.2,0,0.0,16.14,0.1634789999999999,0.086225,44.31137796,1,0.0,26.88,26.88,2,566.34,6,14.5,1,0,0,0,0,0,0,0,0
3986,3986,f5e8b58b826b9215b80a53e7f0b453b9,,838,0,0,2009-12-28,2016-12-28,,2009-12-28,2015-12-29,,,,,125.55,0,0.0,15.73,0.146348,0.0,46.30537836,0,0.0,20.54,20.54,1,12.37,6,10.392,0,0,0,0,0,0,0,0,0
3987,3987,a8e9d5d93381eb69d8149595a7d73a18,,14399,0,1591,2011-10-10,2016-10-05,,2013-11-18,2015-10-11,,,,,1686.18,1240,0.0,18.27,0.1457109999999999,0.0,44.31137796,0,182.74,9.4,9.4,1,129.39,4,12.5,0,1,0,0,0,0,0,0,0
3988,3988,977f76e89dfe1ac9a74b79c08583bbf9,,1123984,0,130639,2013-04-17,2016-04-17,2013-04-17,2013-04-17,2015-04-19,317.16,317.16,2100.51,212.55,1478.66,1448,0.0,0.0,0.144902,0.0,44.31137796,0,212.55,28.6,28.6,1,137.17,3,13.856,1,0,0,0,0,0,0,0,0
3989,3989,0c7112bba60e1a6ba76be9b7a811997b,,351210,0,37753,2010-12-21,2016-12-21,,2010-12-21,2015-12-23,,,,,315.0,121,0.0,133.42,0.1152369999999999,0.100123,41.27136420000001,0,11.53,37.42,37.42,1,32.51,5,20.0,1,0,0,0,0,0,0,0,0
3990,3990,a84b86da03706f4c289d42eb3c4c2064,,14131,51157,1376,2010-12-09,2016-12-09,,2010-12-09,2015-12-10,,,,,1411.58,1376,0.0,129.25,0.1152369999999999,0.100123,40.606701,1,133.61,2.62,2.62,3,160.1,5,20.785,0,1,0,0,0,0,0,0,0
3991,3991,9629a5bd29647c5b6f34a70282ee0af7,,46618,0,0,2011-06-21,2016-06-21,,2011-06-21,2015-06-23,,,,,5297.31,0,0.0,18.57,0.143166,0.0,44.31137796,0,0.0,19.2,19.2,1,466.33,5,13.15,0,0,0,0,0,0,0,0,0
3992,3992,ecdbb72873eaa2bd8f119366f3b25b3a,,97176,16259,14674,2009-11-12,2016-11-12,,2015-09-20,2015-11-13,,,,,1902.79,0,0.0,16.19,0.142321,0.0,44.31137796,1,0.0,6.18,6.18,3,177.85,6,13.2,0,0,0,0,0,0,0,0,0
3993,3993,be40347a5a1e3acca5b9f881a1ad354f,,3142,0,618,2012-09-01,2016-10-07,2012-09-01,2015-08-26,2015-10-09,184.06,184.06,953.12,88.47,460.27,618,0.0,16.72,0.141434,0.0,44.31137796,0,88.47,7.8,7.8,1,33.96,3,10.392,0,0,0,0,0,0,0,0,0
3994,3994,d160bab98652e7cca0fadba854e3e321,,5651,0,0,2012-10-20,2016-11-12,2012-10-20,2015-09-19,2015-11-13,0.0,0.0,868.16,0.0,480.73,0,0.0,16.28,0.141434,0.0,44.31137796,0,0.0,5.52,5.52,1,34.86,3,10.392,0,0,0,0,0,0,0,0,0
3995,3995,580d096fd515ab9501188e492c47810d,,13451,46974,0,2013-04-26,2017-01-15,,2016-01-12,2015-04-27,,,,,1521.92,0,5.0,10.85,0.162141,0.086064,42.69342996,1,0.0,31.2,31.2,2,199.84,3,13.856,0,0,0,0,0,0,0,0,0
3996,3996,50014d0472bc2acdcf6ae91c0d042fe3,,680826,0,55245,2009-12-23,2016-03-15,,2009-12-23,2015-03-16,,,,,5113.39,0,0.0,15.43,0.1640579999999999,0.086163,44.31137796,0,0.0,22.65,22.65,1,416.84,6,11.0,1,0,0,0,0,0,0,0,0
3997,3997,84444de780dab78d39f82cc7841e27c6,,3335,0,0,2012-01-27,2016-02-12,,2015-12-15,2015-02-13,,,,,486.21,0,0.0,18.62,0.139176,0.0,44.31137796,0,0.0,26.04,26.04,1,47.27,4,10.392,0,0,0,0,0,0,0,0,0
3998,3998,9c6ba45f920ea9265de46048ad5327c2,,9236,0,1142,2012-10-30,2016-10-29,,2015-09-18,2015-10-30,,,,,803.05,1142,0.0,0.0,0.098925,0.09135,58.99595196,0,97.35,-1.36,-1.36,1,88.77,3,6.6,0,0,0,0,0,0,0,0,0
3999,3999,d1d473244f6c46bf019b0c143278e35e,,5181,0,354,2012-04-23,2016-04-23,,2014-03-20,2015-04-24,,,,,504.19,353,0.0,129.26,0.118646,0.102308,40.606701,0,34.34,38.82,38.82,1,63.9,4,19.03,0,0,0,0,0,0,0,0,0
4000,4000,6c2719e0323638e7e879a9722e708fd1,,23325,0,1197,2012-03-07,2016-03-07,,2013-09-16,2015-03-09,,,,,2435.02,1197,0.0,129.59,0.1186359999999999,0.10175,40.606701,0,118.58,27.09,27.09,1,290.92,4,20.0,0,0,0,0,0,0,0,0,0
4001,4001,f7c8c026539ab46f70a77f30efb292ba,,97951,0,6413,2012-05-30,2016-05-30,2012-05-30,2013-11-05,2015-06-02,352.67,352.67,6346.94,228.38,4948.16,2417,0.0,144.05,0.114658,0.099545,40.606701,0,228.38,13.62,13.62,1,558.71,4,19.8,0,0,0,0,0,0,0,0,0
4002,4002,286995c31320785c9f151836a8bf77ff,,1573,0,94,2011-10-07,2016-10-07,,2014-06-27,2015-10-11,,,,,215.35,0,0.0,19.61,0.1457109999999999,0.0,44.31137796,0,0.0,8.56,8.56,1,19.85,4,11.4,0,1,0,0,0,0,0,0,0
4003,4003,ff426b27163308da55f323808f1435f2,,3772,0,0,2011-11-02,2016-11-02,,2014-09-18,2015-11-05,,,,,558.87,0,0.0,10.41,0.147506,0.0,45.80687796,0,0.0,24.78,24.78,1,58.49,4,15.0,0,0,0,0,0,0,0,0,0
4004,4004,6ba6a28c89e9d93475cc03bf1e7d8f86,,1421,0,286,2012-06-25,2016-06-25,,2013-10-30,2015-06-26,,,,,212.3,286,0.0,18.22,0.1457109999999999,0.0,44.31137796,0,42.04,20.36,20.36,1,22.1,4,12.5,0,0,0,0,0,0,0,0,0
4005,4005,1e35b894ea6aee187030bbfc0ac11bee,,3661,0,0,2010-05-06,2016-05-06,,2010-05-06,2015-05-11,,,,,549.34,0,0.0,16.94,0.1457109999999999,0.0,44.31137796,0,0.0,24.42,24.42,1,51.68,6,13.2,0,0,0,0,0,0,0,0,0
4006,4006,fa8b506f776c2ad679387de46eedd197,,41212,0,3608,2012-03-01,2016-10-29,2010-02-02,2013-10-29,2015-10-30,492.36,492.36,5522.49,366.63,4264.21,3608,0.0,144.35,0.1152369999999999,0.100123,40.606701,0,366.63,5.76,5.76,1,482.09,4,17.32,0,0,0,0,0,0,0,0,0
4007,4007,93d8a78a9e72c977040ce30aede5c84c,,711567,0,101380,2010-08-13,2016-08-13,,2010-08-13,2015-08-16,,,,,619.23,0,0.0,0.0,0.165793,0.0885389999999999,44.31137796,0,0.0,12.3,12.3,1,72.33,5,10.35,1,0,0,0,0,0,0,0,0
4008,4008,6b985a019ecb5539a7942b0ec1f00925,,14297,0,3109,2010-12-20,2016-05-18,,2015-05-24,2015-01-05,,,,,1807.23,3109,30.0,146.62,0.161936,0.1363359999999999,41.1052014,0,416.29,87.21,87.21,2,95.2,5,29.7,0,0,0,0,0,0,0,0,0
4009,4009,da91416497cef364e8b4cf76cf844e7f,,5410,0,0,2010-02-22,2016-02-22,,2015-12-17,2015-02-23,,,,,428.89,0,0.0,16.44,0.15352,0.0,44.31137796,0,0.0,33.12,33.12,1,42.7,6,13.2,0,0,0,0,0,0,0,0,0
4010,4010,05c710143c004276f0b899550010086f,,1662549,0,106463,2009-09-09,2016-03-10,,2009-09-09,2015-03-11,,,,,779.05,492,0.0,130.31,0.1169,0.1000149999999999,40.606701,0,50.12,46.98,46.98,1,86.81,6,20.7,0,0,0,0,0,0,0,0,0
4011,4011,78e072b673d186188bb218b400ceb967,,11254,0,0,2013-01-08,2017-01-08,,2015-11-18,2016-01-10,,,,,1686.87,0,0.0,17.69,0.144963,0.0,44.31137796,0,0.0,31.2,31.2,1,146.93,3,13.856,0,0,0,0,0,0,0,0,0
4012,4012,2b0beb8b3581445b56131d4885a78aa4,,35794,0,0,2011-02-07,2016-02-07,,2011-02-07,2015-02-09,,,,,5318.69,0,0.0,15.25,0.143795,0.0,44.31137796,0,0.0,33.84,33.84,1,476.47,5,15.0,0,0,0,0,0,0,0,0,0
4013,4013,0565f0286ccf186f9dc3efcaa47c42f4,,3773,0,0,2012-07-12,2016-07-12,,2014-02-25,2015-07-14,,,,,563.83,0,0.0,16.23,0.147506,0.0,46.30537836,0,0.0,23.17,23.17,1,36.52,4,10.35,0,0,0,0,0,0,0,0,0
4014,4014,646b6207aadfd6e1d71c88081beb2995,,986307,0,46146,2013-06-06,2016-06-06,,,2015-06-23,,,,,14367.62,10363,0.0,0.0,0.1100829999999999,0.093746,40.606701,0,961.77,-14.48,-14.48,1,904.09,3,173.0,0,0,0,0,0,0,0,0,0
4015,4015,c58c4710b8f341f20640911e33c132e3,,6328,0,766,2010-12-09,2016-12-09,,2015-11-01,2015-12-10,,,,,945.94,766,0.0,13.77,0.144039,0.0,45.30837756,0,111.21,14.22,14.22,1,79.0,5,12.5,0,0,0,0,0,0,0,0,0
4016,4016,da413e0710cd6e81ecad8e262afbc225,,22227,0,2199,2010-03-30,2016-03-30,,2010-03-30,2015-03-31,,,,,2065.14,2007,0.0,131.11,0.1169099999999999,0.100572,40.606701,0,203.61,25.68,25.68,1,239.06,6,19.0,0,0,0,0,0,1,0,0,0
4017,4017,f32b04fdceb501008aa90c8c9be7a68b,,21460,0,0,2012-02-02,2016-02-27,,2015-12-17,2015-03-09,,,,,4075.2,0,28.0,7.71,0.186188,0.0,45.80687796,0,0.0,43.56,43.56,1,324.61,4,14.49,0,0,0,0,0,0,0,0,0
4018,4018,5514b18508f378a39f41657554aa72e3,,57811,0,8626,2012-07-27,2016-09-17,2011-07-27,2015-09-17,2015-07-28,584.7,584.7,6992.92,243.67,2763.33,1916,0.0,168.78,0.156727,0.134578,41.1052014,0,243.67,142.07,142.07,1,1193.99,4,65.0,0,0,0,0,0,0,0,0,0
4019,4019,0096906bea10664463b8c147a5f3bf58,,14876,0,0,2012-03-17,2016-03-17,2012-03-17,2012-03-17,2015-03-18,0.0,0.0,2799.12,0.0,2224.44,0,0.0,14.93,0.144149,0.0,44.31137796,0,0.0,28.67,28.67,1,227.54,4,13.943,0,0,0,0,0,0,0,0,0
4020,4020,2cf6c087e1ec79b58809f6445f3f7415,,148103,4154590,14069,2011-01-25,2017-01-25,2011-01-25,2011-01-25,2016-01-26,334.33,334.33,3180.72,210.1,1786.06,2166,0.0,145.2,0.1169,0.1000149999999999,40.606701,1,210.1,29.64,29.64,2,206.37,5,19.8,0,0,0,0,0,0,0,0,0
4021,4021,a5b57734aba7318eec43e84e8bdbf82a,,40893,0,1833,2010-01-21,2017-01-21,,2014-01-21,2016-01-22,,,,,4004.49,1833,0.0,125.7,0.114588,0.097701,40.606701,0,178.78,31.08,31.08,1,476.36,6,20.784,0,0,0,0,0,0,0,0,0
4022,4022,42bce51790dbd07cd04b8c46510df1d3,,5609,107661,483,2011-09-15,2016-09-15,,2011-09-15,2015-09-16,,,,,845.93,483,0.0,21.26,0.147506,0.0,45.80687796,1,71.71,19.11,19.11,2,77.95,4,10.392,0,0,0,0,0,0,0,0,0
4023,4023,96a4be6d58998fa08c399a11885ab2bb,,17087,0,1845,2011-10-01,2016-10-01,2011-10-01,2015-05-24,2015-10-03,298.39,298.39,2959.28,194.49,1834.62,1845,,82.33,,,,0,194.49,5.52,5.52,1,216.73,4,16.5,0,0,0,0,0,0,0,0,0
4024,4024,835160d25cacb3f628837210058d843d,,149471,0,10260,2010-05-18,2016-05-18,,2010-05-18,2015-05-23,,,,,1627.79,879,0.0,62.34,0.143166,0.0,44.31137796,0,126.6,21.9,21.9,1,154.53,6,13.2,1,0,0,0,0,0,0,0,0
4025,4025,7dcf78a527dee93a76199242d63bf03e,,236,0,46,2010-02-01,2016-02-01,,2010-02-01,2015-02-09,,,,,25.04,46,0.0,131.76,0.1169,0.1000149999999999,40.606701,0,4.78,49.44,49.44,1,2.48,6,19.8,0,0,0,0,0,0,0,0,0
4026,4026,8a37a04f3b408516498b066333a959bf,,78842,0,4571,2004-11-17,2016-11-17,,2015-09-20,2015-11-18,,,,,2626.5,0,0.0,39.02,0.142321,0.0,44.31137796,0,0.0,6.18,6.18,1,192.89,11,13.2,0,0,0,0,0,0,0,0,1
4027,4027,4a1ffb6374e30c8cc749a96c67010df0,,5312,0,0,2012-03-05,2016-03-05,,2012-03-05,2015-03-09,,,,,804.29,0,0.0,18.62,0.146694,0.0,44.31137796,0,0.0,31.64,31.64,1,81.98,4,13.856,0,0,0,0,0,0,0,0,0
4028,4028,4db75d1ef13c992fc8ac25a03754d770,,2110,0,355,2009-09-09,2016-09-09,,2015-07-10,2015-09-10,,,,,308.54,355,0.0,16.26,0.141434,0.0,44.31137796,0,50.74,13.4,13.4,1,24.7,6,13.856,0,0,0,0,0,0,0,0,0
4029,4029,bf3176135b8a6232a5bcb29efe808c35,,1052423,663179,71452,2005-06-08,2016-10-28,,2013-10-28,2015-10-29,,,,,0.0,0,0.0,141.84,0.1152369999999999,0.100123,41.27136420000001,1,0.0,30.86,30.86,2,0.0,11,15.001,0,0,0,0,0,0,0,0,0
4030,4030,306bcfe4d2aa8a4214ac6e24e581b21e,,621,0,0,2012-05-01,2016-05-01,2012-05-01,2014-04-15,2015-05-02,0.0,0.0,586.04,0.0,93.73,0,0.0,13.33,0.1457109999999999,0.0,44.31137796,0,0.0,24.42,24.42,1,9.83,4,13.2,0,0,0,0,0,0,0,0,0
4031,4031,eda05d0cf444e9f4c219ab63adcf0ffa,,31638,0,3106,2003-08-08,2016-08-08,,2015-07-11,2015-08-09,,,,,2829.5,3106,0.0,132.13,0.113447,0.097105,40.606701,0,269.39,10.32,10.32,1,318.11,12,16.5,0,0,0,0,0,0,0,0,0
4032,4032,1accdb9e81e29708597e57ec0fc6d6e6,,786536,80583,85883,2010-01-27,2017-01-27,2010-01-27,2010-01-27,2016-01-28,0.0,0.0,3812.42,0.0,2910.5,0,0.0,111.85,0.115744,0.098858,40.606701,1,0.0,27.0,27.0,2,441.8,6,18.0,1,0,0,0,0,0,0,0,0
4033,4033,adfd1f7a9f63b999f793014da53cb0aa,,4885,0,0,2012-02-13,2016-02-13,,2015-12-15,2015-02-16,,,,,605.49,0,0.0,16.56,0.162327,0.084428,44.31137796,0,0.0,34.68,34.68,1,58.72,4,13.856,0,0,0,0,0,0,0,0,0
4034,4034,8c1c364bcd46583c4b02a959f14bd0a3,,46951,0,5026,2009-05-06,2016-05-06,,2015-04-14,2015-05-11,,,,,383.33,621,0.0,1.08,0.14317,0.0,44.31137796,0,90.0,24.42,24.42,1,36.87,7,13.2,0,0,0,0,0,0,0,0,0
4035,4035,43ffee0654809b25be1ec2ebd5054787,,4001,0,0,2011-09-13,2016-09-13,,2011-09-13,2015-09-14,,,,,599.53,0,0.0,19.56,0.1457109999999999,0.0,44.31137796,0,0.0,12.82,12.82,1,56.76,4,13.2,0,0,0,0,0,1,0,0,0
4036,4036,9661b76e09f71b82e495315ce6f73ba9,,14529,0,1482,2011-11-14,2016-11-08,,2011-11-14,2015-11-09,,,,,1609.99,1482,0.0,129.61,0.1152369999999999,0.100123,40.606701,0,160.35,3.09,3.09,1,182.58,4,16.44,0,0,0,0,0,0,0,0,0
4037,4037,f88f8fda812fca9b140c53231e644a7e,,91895,198193,5471,2011-10-11,2016-10-10,,2015-05-24,2015-10-11,,,,,5338.16,0,0.0,118.25,0.114658,0.099545,40.606701,1,0.0,8.55,8.55,3,630.41,4,31.5,0,0,0,0,0,0,0,0,0
4038,4038,e18d4d2ed4221bf2c78c50afb8c79689,,8483,0,1003,2009-09-04,2016-09-04,,2015-07-12,2015-09-05,,,,,923.63,1003,0.0,17.41,0.161168,0.083911,44.31137796,0,129.03,8.98,8.98,1,81.25,6,10.392,0,0,0,0,0,0,0,0,0
4039,4039,aae10689c5f5e2a741e3b07e251c0086,,16642,0,2028,2012-01-23,2016-11-05,,2013-11-05,2015-11-06,,,,,2405.53,2028,0.0,36.92,0.161165,0.083909,44.31137796,0,284.84,6.15,6.15,1,100.41,4,13.164,0,0,0,0,0,0,0,0,0
4040,4040,2167a725daa1ccf5a56edb830770cfc1,,2255,4862,323,2012-12-06,2016-12-06,,2012-12-06,2015-12-07,,,,,239.18,323,0.0,128.9,0.1165089999999999,0.101397,41.27136420000001,1,30.5,59.02,59.02,2,23.34,3,31.5,0,0,0,0,0,0,0,0,0
4041,4041,3581e7f06ec459801e8ba9629453a86c,,10180,0,876,2010-05-27,2016-05-27,2010-05-27,2010-05-27,2015-05-31,184.06,184.06,2249.16,87.56,1056.6,876,0.0,145.65,0.115174,0.098837,40.606701,0,87.56,23.73,23.73,1,111.49,6,16.5,0,0,0,0,0,0,0,0,0
4042,4042,9c813eea217dfad5feae6a527122c42b,,559465,0,63298,2012-04-23,2016-04-23,,2012-04-23,2015-04-24,,,,,15.45,105,0.0,0.0,0.1458839999999999,0.0,44.31137796,0,15.45,27.52,27.52,1,0.0,4,13.32,1,0,0,0,0,0,0,0,0
4043,4043,338d3d6047ead8054f5dcd36903f4c40,,9632,0,0,2009-04-20,2016-04-20,,2009-04-20,2015-04-21,,,,,1441.52,0,0.0,0.0,0.1458839999999999,0.0,44.31137796,0,0.0,27.32,27.32,1,127.68,7,13.2,0,0,0,0,0,0,0,0,0
4044,4044,2bce6efe913c6f87566e54783caf2401,,63810,0,7131,2012-04-24,2017-01-22,2012-04-24,2015-01-22,2016-01-24,194.42,194.42,1077.95,76.71,469.58,542,0.0,18.46,0.139751,0.0,44.31137796,0,76.71,33.12,33.12,1,49.17,4,13.2,0,0,0,0,0,0,0,0,0
4045,4045,60da1448c9a59fb2a23c283d0ef4e931,,4554,0,379,2012-06-01,2016-06-01,,2012-06-01,2015-06-14,,,,,376.71,215,0.0,20.03,0.144902,0.0,44.31137796,0,31.52,24.4,24.4,1,32.38,4,15.0,0,0,0,0,0,0,0,0,0
4046,4046,cf960a3bb63c9fa39e609273510990cf,,13388,0,4030,2009-08-10,2016-08-10,,2009-08-10,2015-08-11,,,,,1278.74,4030,0.0,16.65,0.1640569999999999,0.0868029999999999,44.31137796,0,375.15,11.04,11.04,1,113.87,6,10.392,0,0,0,0,0,0,0,0,0
4047,4047,1e350761110290a14e0d3fdf23e1c68e,,18219,0,1413,2010-07-16,2016-07-16,,2015-06-20,2015-07-17,,,,,1796.13,1413,0.0,131.39,0.114603,0.098261,40.606701,0,136.55,15.24,15.24,1,222.07,6,19.8,0,0,0,0,0,0,0,0,0
